run_id,train_file,corruption_scheme,n_samples,n_features,d0,k0,k0_ratio,time_limit,mip_gap_target,status_name,solved_to_optimality,objective_value,best_bound,mip_gap,runtime_sec,node_count,selected_features,detected_outliers,estimated_z,selected_coefficients,train_lad_authentic,train_mae_all,train_mse_all,true_features,true_outliers,error_message
41,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,7,23,0.15,300.0,0.0001,OPTIMAL,True,0.6121551048205696,0.6121551048205696,0.0,0.36278700828552246,1.0,"[0,1,2,3,4,21,35]","[8,18,20,24,27,28,36,37,54,59,62,64,78,79,80,87,97,98,99,108,124,126,139]",-1.0337607951388093,"{""0"":1.0000000005038305,""1"":1.000000007120322,""2"":0.9999999986764989,""3"":0.999999996123601,""4"":0.9999999934881296,""21"":-4.659735053771439e-09,""35"":-1.5533184587071518e-09}",91.82326621137598,1.5418354262375853,8.541973978915573,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
42,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,7,30,0.20,300.0,0.0001,OPTIMAL,True,0.5309236346145774,0.5309236346145774,0.0,0.6536929607391357,1.0,"[0,1,2,3,4,20,48]","[4,8,18,20,22,24,26,27,28,36,37,54,59,62,64,72,78,79,80,87,96,97,98,99,108,111,124,126,135,139]",-1.0337607895452665,"{""0"":1.0000000042835968,""1"":0.9999999955396245,""2"":0.9999999972896725,""3"":0.9999999974876131,""4"":0.9999999944278801,""20"":1.9863830850250263e-09,""48"":-2.7695569557841998e-09}",79.63854620111638,1.5418354255693685,8.541973974258102,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
43,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,9,15,0.10,300.0,0.0001,OPTIMAL,True,0.7199966130119009,0.7199966130119009,0.0,0.6399171352386475,1.0,"[0,1,2,3,4,25,29,37,44]","[8,18,20,24,27,28,59,62,79,97,98,99,108,124,139]",-1.0337607969904876,"{""0"":1.000000004446974,""1"":0.9999999986906488,""2"":0.9999999958867234,""3"":0.9999999935863474,""4"":0.9999999965310057,""25"":1.4687438119002339e-09,""29"":-8.20856909145657e-09,""37"":-9.774344910692297e-10,""44"":1.933447576982282e-09}",107.999492185762,1.5418354238485144,8.54197396207642,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
44,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,9,23,0.15,300.0,0.0001,OPTIMAL,True,0.6121551049126168,0.6121551049126168,0.0,0.32538294792175293,1.0,"[0,1,2,3,4,10,25,42,46]","[8,18,20,24,27,28,36,37,54,59,62,64,78,79,80,87,97,98,99,108,124,126,139]",-1.033760805976717,"{""0"":1.0000000012856012,""1"":1.0000000025450395,""2"":1.000000015271581,""3"":0.9999999840285111,""4"":0.9999999944611021,""10"":-1.676272378145734e-09,""25"":3.691256130423805e-09,""42"":1.5689891058881527e-08,""46"":-1.1797462213572843e-08}",91.82326629293536,1.54183542422261,8.541973937592662,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
45,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,9,30,0.20,300.0,0.0001,OPTIMAL,True,0.5309236383888667,0.5309236383888667,0.0,0.35755395889282227,1.0,"[0,1,2,3,4,16,25,38,40]","[4,8,18,20,22,24,26,27,28,36,37,54,59,62,64,72,78,79,80,87,96,97,98,99,108,111,124,126,135,139]",-1.033760798921379,"{""0"":1.0000000011843306,""1"":0.9999999989522935,""2"":0.9999999988366222,""3"":0.9999999998612763,""4"":1.0000000009813574,""16"":-1.9541355665748522e-09,""25"":-3.408771815707875e-09,""38"":-7.164468016572623e-10,""40"":6.450998180567533e-10}",79.63854616940202,1.5418354246164336,8.541973961057487,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
46,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,15,0.10,300.0,0.0001,OPTIMAL,True,0.8267429984835424,0.8267429984835424,0.0,0.3150970935821533,1.0,"[0,1,2,3,4]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.787612224562311,"{""0"":0.9999999971617852,""1"":0.9999999988304786,""2"":1.0000000029706073,""3"":1.0000000011975794,""4"":0.9999999970290196}",124.01145011533707,1.8158165299673896,11.619609684342743,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
47,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,23,0.15,300.0,0.0001,OPTIMAL,True,0.6212906177970261,0.6212906177970261,0.0,0.437546968460083,1.0,"[0,1,2,3,4]","[0,14,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122264206126,"{""0"":0.9999999979326553,""1"":0.9999999962886437,""2"":0.9999999972892325,""3"":0.9999999980758405,""4"":0.9999999971324386}",93.19359295187482,1.815816529540676,11.619609681937613,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
48,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,30,0.20,300.0,0.0001,OPTIMAL,True,0.5330399475305754,0.5330399475305754,0.0,0.4696648120880127,1.0,"[0,1,2,3,4]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122267594702,"{""0"":0.9999999970476835,""1"":0.9999999944206208,""2"":1.0000000040703605,""3"":1.000000002521671,""4"":1.000000001232428}",79.95599293372348,1.8158165300163178,11.619609695718973,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
49,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,15,0.10,300.0,0.0001,OPTIMAL,True,0.8267429957670132,0.8267429957670132,0.0,0.3921339511871338,1.0,"[0,1,2,3,4,8,48]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.7876122294054937,"{""0"":1.0000000013814712,""1"":1.000000001244785,""2"":1.0,""3"":0.9999999966114677,""4"":1.0,""8"":0.0,""48"":0.0}",124.01145013716359,1.8158165307703655,11.619609695350471,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
50,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,23,0.15,300.0,0.0001,OPTIMAL,True,0.6212906162026428,0.6212906162026428,0.0,0.30048584938049316,1.0,"[0,1,2,3,4,7,14]","[0,14,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122294426131,"{""0"":1.0000000058381155,""1"":1.0000000047827022,""2"":1.0000000143030707,""3"":0.9999999913985169,""4"":0.9999999990505752,""7"":5.696757611816407e-09,""14"":-1.8501369625927718e-08}",93.19359260068924,1.815816526742542,11.619609679455591,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
51,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,30,0.20,300.0,0.0001,OPTIMAL,True,0.5330399475281986,0.5330399475281986,0.0,0.3366580009460449,1.0,"[0,1,2,3,4,7,25]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122240837664,"{""0"":0.9999999986509178,""1"":1.0000000028741531,""2"":0.9999999991539636,""3"":0.9999999954416179,""4"":1.0000000009447314,""7"":6.936198089987678e-10,""25"":-2.72195698507609e-10}",79.95599254045248,1.8158165276738403,11.619609686516666,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
52,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,15,0.10,300.0,0.0001,OPTIMAL,True,0.8267429982103387,0.8267429982103387,0.0,0.37995195388793945,1.0,"[0,1,2,3,4,28,34,39,40]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.7876122244763359,"{""0"":0.999999996805562,""1"":0.9999999995219957,""2"":0.9999999988997764,""3"":1.0000000007387673,""4"":0.9999999989752507,""28"":-1.774140763966784e-09,""34"":-5.212811828796815e-09,""39"":1.1352647296137239e-09,""40"":-3.393105413978004e-09}",124.01145003672164,1.8158165300515097,11.619609695996688,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
53,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,23,0.15,300.0,0.0001,OPTIMAL,True,0.6212906156072258,0.6212906156072258,0.0,0.4243178367614746,1.0,"[0,1,2,3,4,25,27,29,47]","[0,14,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122281731768,"{""0"":1.0,""1"":0.9999999956741105,""2"":0.999999993681335,""3"":1.0,""4"":1.000000003536061,""25"":1.6260948555311448e-09,""27"":6.203602218566793e-09,""29"":4.594819633926004e-09,""47"":3.273795346097208e-09}",93.1935929916368,1.8158165309498775,11.619609698586984,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
54,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,30,0.20,300.0,0.0001,OPTIMAL,True,0.5330399468164124,0.5330399468164124,0.0,0.4261350631713867,1.0,"[0,1,2,3,4,11,17,35]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122250767181,"{""0"":1.0,""1"":0.9999999978219873,""2"":1.0000000020506035,""3"":1.0000000023769404,""4"":0.9999999995579376,""11"":-1.1507852206875446e-09,""17"":-2.6353806518600577e-09,""35"":-2.546503134488976e-10}",79.95599262989235,1.8158165286567525,11.6196096948237,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
55,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.8855357620522142,0.8855357620522142,0.0,0.6386919021606445,1.0,"[0,1,2,3,4]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,183,190,195,197]",-0.26206166675102777,"{""0"":1.0000000036984662,""1"":1.000000004736795,""2"":0.9999999981657687,""3"":1.0,""4"":0.9999999969996103}",177.1071530920812,1.9051480840972974,12.95966313342361,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
56,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.6252608752062372,0.6252608752062372,0.0,0.6241509914398193,1.0,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.26206166531975517,"{""0"":1.0000000038074994,""1"":1.0000000078558868,""2"":1.0000000069079755,""3"":1.0000000088052021,""4"":1.0}",125.05217597220994,1.9051480822497222,12.959663152926629,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
57,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.5255823203334202,0.5255823203334202,0.0,0.4300398826599121,1.0,"[0,1,2,3,4]","[3,4,7,23,27,32,35,43,44,45,49,60,66,85,88,89,92,96,104,109,111,114,116,119,121,122,128,130,134,146,151,163,169,177,178,179,183,190,195,197]",-0.2620616708291856,"{""0"":1.0000000039514902,""1"":1.0,""2"":1.00000000032188,""3"":1.000000003590446,""4"":0.9999999885709634}",105.11646480374424,1.9051480836197692,12.959663109350055,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
58,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,OPTIMAL,True,0.8855357629808864,0.8855357629808864,0.0,0.5054769515991211,1.0,"[0,1,2,3,4,5,45]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,183,190,195,197]",-0.26206166652907265,"{""0"":0.9999999986381688,""1"":1.0000000018439275,""2"":0.9999999990055773,""3"":0.9999999998033654,""4"":0.9999999987283559,""5"":4.889292916950188e-10,""45"":1.6847320387714288e-09}",177.1071531333513,1.905148083864891,12.959663124204344,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
59,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,30,0.15,300.0,0.0001,OPTIMAL,True,0.6252608801079305,0.6252608801079305,0.0,0.5034129619598389,1.0,"[0,1,2,3,4,7,45]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.2620616660981108,"{""0"":0.9999999981636242,""1"":1.0000000008995131,""2"":1.0000000002560194,""3"":0.9999999980876669,""4"":0.9999999946907814,""7"":-5.084419561481798e-10,""45"":-1.7196991125482055e-09}",125.05217653903703,1.905148083804376,12.95966313117688,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
60,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,40,0.20,300.0,0.0001,OPTIMAL,True,0.5255823162768607,0.5255823162768607,0.0,0.882166862487793,1.0,"[0,1,2,3,4,21,47]","[3,4,7,23,27,32,35,43,44,45,49,60,66,85,88,89,92,96,104,109,111,114,116,119,121,122,128,130,134,146,151,163,169,177,178,179,183,190,195,197]",-0.26206167052594664,"{""0"":1.0,""1"":0.999999998761754,""2"":0.9999999984829238,""3"":1.0,""4"":0.9999999985337761,""21"":4.957798695082103e-09,""47"":2.2041685737506167e-09}",105.11646482162519,1.9051480832597445,12.959663112613985,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
61,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,20,0.10,300.0,0.0001,OPTIMAL,True,0.8855357623987921,0.8855357623987921,0.0,0.5183320045471191,1.0,"[0,1,2,3,4,12,27,33,36]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,183,190,195,197]",-0.26206166809044473,"{""0"":1.0000000028140763,""1"":0.999999996097688,""2"":1.0000000003667515,""3"":1.0000000046245685,""4"":1.0000000056872416,""12"":0.0,""27"":-9.853450560436493e-10,""33"":4.579659987819193e-09,""36"":-3.2360285124295616e-09}",177.10715301647,1.9051480832155834,12.959663128956217,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
62,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,30,0.15,300.0,0.0001,OPTIMAL,True,0.625260881176704,0.625260881176704,0.0,0.6672279834747314,1.0,"[0,1,2,3,4,13,26,27,31]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.26206166529807323,"{""0"":0.9999999998788006,""1"":0.999999999432689,""2"":1.000000000904228,""3"":1.000000000438735,""4"":0.9999999982901903,""13"":1.2011156513835886e-09,""26"":1.458588028135921e-09,""27"":2.0499860142741966e-09,""31"":1.1881635120225553e-09}",125.05217636429381,1.9051480829389214,12.959663131733231,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
63,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,40,0.20,300.0,0.0001,OPTIMAL,True,0.5255822929190721,0.5255822929190721,0.0,1.6973841190338135,1053.0,"[0,1,2,3,4]","[3,4,7,23,27,32,35,43,44,45,49,60,66,85,88,89,92,96,104,109,111,114,116,119,121,122,128,130,134,146,151,163,169,177,178,179,183,190,195,197]",-0.26206166535998676,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",105.11646486830195,1.90514808518,12.959663135542623,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
64,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.9727874703804815,0.9727874689095373,1.512092106524731e-09,0.4983689785003662,1.0,"[0,1,2,3,4]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-0.9787469078275802,"{""0"":1.0000000010598888,""1"":1.0000000011169679,""2"":0.999999997649167,""3"":0.9999999971188608,""4"":1.0}",194.5574966436693,1.996376633880444,13.620691543346934,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
65,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.665177885874126,0.665177885874126,0.0,0.42748498916625977,1.0,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,153,155,160,169,180,185,194,197,198]",-0.9787469084730691,"{""0"":1.0,""1"":1.000000002186962,""2"":1.0,""3"":1.00000000385005,""4"":0.9999999948454648}",133.03557812715576,1.9963766314186577,13.6206915230254,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
66,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.5624853104218062,0.5624853104218062,0.0,0.6491708755493164,1.0,"[0,1,2,3,4]","[10,11,15,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,195,197,198]",-0.978746910741185,"{""0"":0.9999999979947463,""1"":0.9999999991496438,""2"":1.0000000016232795,""3"":0.9999999961632416,""4"":0.9999999952812485}",112.49706246080788,1.9963766311173954,13.620691534055572,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
67,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,OPTIMAL,True,0.9727874795424896,0.9727874795424896,0.0,0.6114208698272705,1.0,"[0,1,2,3,4]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-0.9787469004076264,"{""0"":1.0000000027477614,""1"":0.99999999548981,""2"":0.9999999976957658,""3"":1.0000000126474928,""4"":0.9999999921122428}",194.55749709924538,1.996376636391377,13.620691561285007,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
68,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,30,0.15,300.0,0.0001,OPTIMAL,True,0.6651778500446248,0.6651778500446248,0.0,0.9201979637145996,1.0,"[0,1,2,3,4,32,39]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,153,155,160,169,180,185,194,197,198]",-0.9787469309474567,"{""0"":1.000000034728807,""1"":0.9999999652503382,""2"":0.9999999761959717,""3"":1.0,""4"":1.0,""32"":5.23350155560326e-08,""39"":3.519339884502327e-08}",133.0355768523128,1.9963766240516532,13.620691495492224,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
69,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,40,0.20,300.0,0.0001,OPTIMAL,True,0.5624853107571148,0.5624853107571148,0.0,0.6494390964508057,1.0,"[0,1,2,3,4,17,34]","[10,11,15,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,195,197,198]",-0.9787469072270721,"{""0"":1.0000000012935266,""1"":1.0000000012989994,""2"":0.9999999970050405,""3"":1.0000000012553258,""4"":1.0000000003404859,""17"":3.0574606912656474e-09,""34"":-2.523558916283665e-10}",112.49706268004968,1.996376632613276,13.620691546136285,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
70,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,9,20,0.10,300.0,0.0001,OPTIMAL,True,0.9727874791439532,0.9727874791439532,0.0,0.5703380107879639,1.0,"[0,1,2,3,4,25,38,41,44]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-0.9787469046073259,"{""0"":1.0000000007558725,""1"":1.0000000029135896,""2"":0.9999999973325107,""3"":0.999999999521775,""4"":1.0000000019613757,""25"":-8.412093363877472e-10,""38"":0.0,""41"":-1.2951130375204055e-09,""44"":-5.834623226841351e-10}",194.55749648969928,1.9963766332894748,13.620691542111818,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
71,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,9,30,0.15,300.0,0.0001,OPTIMAL,True,0.6651778857904063,0.6651778857904063,0.0,0.5068368911743164,1.0,"[0,1,2,3,4,14,23,41,46]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,153,155,160,169,180,185,194,197,198]",-0.9787469047242123,"{""0"":1.0,""1"":1.000000002977488,""2"":1.0000000027323381,""3"":0.9999999962197625,""4"":1.0000000046351296,""14"":-6.13142619242349e-09,""23"":-1.5842646712882885e-09,""41"":6.093626957202489e-09,""46"":8.965689557420093e-09}",133.0355778845625,1.9963766303875565,13.620691532173673,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
72,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,9,40,0.20,300.0,0.0001,OPTIMAL,True,0.5624853103878138,0.5624853103878138,0.0,0.45905303955078125,1.0,"[0,1,2,3,4,32,40,43,48]","[10,11,15,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,195,197,198]",-0.978746905574634,"{""0"":1.0000000001817724,""1"":0.9999999957452856,""2"":1.0,""3"":0.9999999985738941,""4"":1.0000000008193544,""32"":-5.696064798835553e-09,""40"":-2.7342971106976964e-10,""43"":-1.1206933811925092e-09,""48"":2.3927862167907854e-09}",112.49706266446051,1.9963766326647374,13.620691547338884,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
73,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.7072111006284274,0.7072111006284274,0.0,0.6238589286804199,1.0,"[0,1,2,3,4]","[8,26,40,60,67,71,76,92,96,100,107,111,135,140,145,156,165,174,182,194]",-0.7315422860863489,"{""0"":0.9999999997211687,""1"":0.9999999978019615,""2"":0.9999999994088752,""3"":0.9999999985837218,""4"":1.0000000014472865}",141.44222019719638,1.7157648512470502,11.373033739916625,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
74,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.5950700589588536,0.5950700589588536,0.0,2.4037129878997803,1.0,"[0,1,2,3,4]","[8,21,26,34,40,60,67,71,76,77,80,90,92,96,100,102,107,111,135,140,145,156,165,166,173,174,182,186,194,199]",-0.731542288067417,"{""0"":0.9999999970972125,""1"":1.0,""2"":1.0,""3"":0.9999999979773465,""4"":0.9999999962842531}",119.01401262158767,1.7157648521846907,11.373033739384017,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
75,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.5171307523436077,0.5171307523436077,0.0,0.8612158298492432,1.0,"[0,1,2,3,4]","[6,8,21,23,26,34,40,46,55,58,60,67,71,76,77,80,81,90,92,95,96,100,102,107,110,111,135,140,145,148,149,156,165,166,173,174,182,186,194,199]",-0.731542284978318,"{""0"":1.0,""1"":1.0000000016252668,""2"":1.0,""3"":0.9999999989703894,""4"":1.0}",103.42615126641755,1.7157648527153702,11.373033748442383,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
76,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,OPTIMAL,True,0.7072110997845691,0.7072110997845691,0.0,0.5348091125488281,1.0,"[0,1,2,3,4,31,47]","[8,26,40,60,67,71,76,92,96,100,107,111,135,140,145,156,165,174,182,194]",-0.731542286451533,"{""0"":1.0,""1"":1.0,""2"":1.0000000010438863,""3"":1.0,""4"":1.000000001044169,""31"":0.0,""47"":0.0}",141.44222054882087,1.7157648532266183,11.373033745456409,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
77,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,7,30,0.15,300.0,0.0001,OPTIMAL,True,0.5950700593654972,0.5950700593654972,0.0,0.48032498359680176,1.0,"[0,1,2,3,4,17,33]","[8,21,26,34,40,60,67,71,76,77,80,90,92,96,100,102,107,111,135,140,145,156,165,166,173,174,182,186,194,199]",-0.7315422850517929,"{""0"":1.0000000014099817,""1"":0.9999999987026968,""2"":0.9999999991220155,""3"":0.9999999960320295,""4"":0.9999999942641485,""17"":1.7584105925550392e-09,""33"":2.0604335768015034e-09}",119.01401234266311,1.7157648518821507,11.373033755699844,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
