run_id,formulation,train_file,corruption_scheme,n_samples,n_features,d0,k0,k0_ratio,time_limit,mip_gap_target,status_name,solved_to_optimality,objective_value,best_bound,mip_gap,runtime_sec,node_count,selected_features,detected_outliers,estimated_z,selected_coefficients,train_lad_authentic,train_mae_all,train_mse_all,true_features,true_outliers,error_message
37,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,5,15,0.10,300.0,0.0001,OPTIMAL,True,0.7184169272377119,0.7184169272377119,0.0,1.8269648551940918,302.0,"[0,1,2,3,4]","[8,18,20,24,27,28,59,62,79,97,98,99,108,124,139]",-1.0317797586375328,"{""0"":1.0056914866393083,""1"":0.9994130083713294,""2"":0.9970320427384299,""3"":1.0007130488280793,""4"":1.001079405387459}",107.76253908565756,1.5404963294790328,8.544671500892006,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
38,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,5,23,0.15,300.0,0.0001,OPTIMAL,True,0.61070343694211,0.61070343694211,0.0,1.902336835861206,1962.0,"[0,1,2,3,4]","[8,18,20,24,27,28,36,37,54,59,62,64,78,79,80,87,97,98,99,108,124,126,139]",-1.0317797586375324,"{""0"":1.0056914866393072,""1"":0.9994130083713295,""2"":0.9970320427384294,""3"":1.0007130488280795,""4"":1.0010794053874592}",91.60551554131703,1.5404963294790328,8.544671500892006,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
39,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,5,30,0.20,300.0,0.0001,OPTIMAL,True,0.5295707868934656,0.5295707868934656,0.0,2.0444538593292236,3912.0,"[0,1,2,3,4]","[4,8,18,20,22,24,26,27,28,36,37,54,59,62,64,72,78,79,80,87,96,97,98,99,108,111,124,126,135,139]",-1.0317797586375326,"{""0"":1.0056914866393074,""1"":0.9994130083713296,""2"":0.9970320427384294,""3"":1.0007130488280795,""4"":1.0010794053874592}",79.4356180340224,1.5404963294790328,8.544671500892006,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
40,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,7,15,0.10,300.0,0.0001,OPTIMAL,True,0.7161707178619814,0.7161707178619814,0.0,16.623919010162354,8927.0,"[0,1,2,3,4,31,34]","[8,18,20,24,27,28,59,62,79,97,98,99,108,124,139]",-1.023620777511835,"{""0"":1.0068407972203268,""1"":0.9995005906638725,""2"":1.000690891316519,""3"":0.998301272114827,""4"":1.0042208508212491,""31"":0.008045021528069414,""34"":0.007737940249455979}",107.42560767929879,1.5386605518903826,8.553125139715972,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
41,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,7,23,0.15,300.0,0.0001,OPTIMAL,True,0.6078752117376638,0.6078752117376638,0.0,68.49457788467407,129456.0,"[0,1,2,3,4,6,45]","[8,18,20,24,27,28,36,37,54,59,62,64,78,79,80,87,97,98,99,108,124,126,139]",-1.0279775781131597,"{""0"":1.0056041073976343,""1"":1.0012667190407922,""2"":0.9971601741175017,""3"":0.9922649659803945,""4"":0.9989997094107531,""6"":0.007859802040300526,""45"":-0.011808323283510872}",91.18128176064982,1.5377236103443246,8.535540100957272,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
42,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,7,30,0.20,300.0,0.0001,OPTIMAL,True,0.5264341702424638,0.5264341702424638,0.0,182.85994291305542,389372.0,"[0,1,2,3,4,6,45]","[4,8,18,20,22,24,26,27,28,36,37,54,59,62,64,72,78,79,80,87,96,97,98,99,108,111,124,126,135,139]",-1.0279775781131597,"{""0"":1.0056041073976343,""1"":1.0012667190407922,""2"":0.9971601741175017,""3"":0.9922649659803945,""4"":0.9989997094107531,""6"":0.007859802040300526,""45"":-0.011808323283510872}",78.96512553637172,1.5377236103443246,8.535540100957272,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
43,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,9,15,0.10,300.0,0.0001,OPTIMAL,True,0.7138906881515972,0.7138906881515972,0.0,60.63072204589844,145595.0,"[0,1,2,3,4,6,17,23,44]","[8,18,20,24,27,28,59,62,79,97,98,99,108,124,139]",-1.0242049109932387,"{""0"":1.0138839716698473,""1"":0.9969848997532265,""2"":0.9929415214188463,""3"":0.9957312891869619,""4"":1.0009455197811734,""6"":0.009118520018269276,""17"":0.013277775717518656,""23"":0.011348550180830702,""44"":0.00934109628041729}",107.08360322274083,1.5376025475027013,8.569299836481271,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
44,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,9,23,0.15,300.0,0.0001,TIME_LIMIT,False,0.6058915166703578,0.6009832865325038,0.008100839841473466,300.0304880142212,873069.0,"[0,1,2,3,4,6,23,41,45]","[8,18,20,24,27,28,36,37,54,59,62,64,78,79,80,87,97,98,99,108,124,126,139]",-1.0303755954913443,"{""0"":1.0065507069752588,""1"":0.9959175171095898,""2"":0.9976740785383408,""3"":0.9916500462506771,""4"":1.0004626903857652,""6"":0.01204223508102491,""23"":0.00970902214328643,""41"":-0.008993897049124108,""45"":-0.013987482231118146}",90.88372750055316,1.536338494018332,8.537744179324257,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
45,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,9,30,0.20,300.0,0.0001,TIME_LIMIT,False,0.5244239793860856,0.5182151704788239,0.01183929254060814,300.03059101104736,820204.0,"[0,1,2,3,4,6,17,23,45]","[4,8,18,20,22,24,26,27,28,36,37,54,59,62,64,72,78,79,80,87,96,97,98,99,108,111,124,126,135,139]",-1.0237367707440936,"{""0"":1.008919997290595,""1"":1.0001671809609058,""2"":0.991721088697671,""3"":0.9887633277841068,""4"":0.9981990647878889,""6"":0.009673277904767925,""17"":0.008539468626679331,""23"":0.0069779524551409604,""45"":-0.008559173526136278}",78.66359690791538,1.5366031714078285,8.549870901494142,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
46,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,15,0.10,300.0,0.0001,OPTIMAL,True,0.8249029947170214,0.8249029947170214,0.0,5.428970098495483,2385.0,"[0,1,2,3,4]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.7884320497522976,"{""0"":1.0020331703217622,""1"":0.9952104662293001,""2"":1.006459237060927,""3"":1.005335188042618,""4"":1.0114009152301997}",123.73544920755444,1.8146055245472068,11.633376496684368,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
47,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,23,0.15,300.0,0.0001,OPTIMAL,True,0.6191649140788904,0.6191649140788904,0.0,2.626706838607788,767.0,"[0,1,2,3,4]","[0,14,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7881668067067118,"{""0"":1.0030887849586747,""1"":0.9962335359354509,""2"":1.006710654722938,""3"":1.004565985330069,""4"":1.0113962492907231}",92.87473711183522,1.8146393327652643,11.634189437925658,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
48,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,30,0.20,300.0,0.0001,OPTIMAL,True,0.5311701075995359,0.5311701075995359,0.0,3.6348559856414795,5630.0,"[0,1,2,3,4]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.788166806706712,"{""0"":1.0030887849586718,""1"":0.9962335359354534,""2"":1.0067106547229296,""3"":1.004565985330061,""4"":1.0113962492907194}",79.67551613993163,1.8146393327652655,11.634189437925652,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
49,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,15,0.10,300.0,0.0001,OPTIMAL,True,0.8220503121022666,0.8220503121022666,0.0,19.361536026000977,11976.0,"[0,1,2,3,4,29,39]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.7907286774195494,"{""0"":0.9979903949636652,""1"":0.9968887932596731,""2"":1.014527994494001,""3"":1.0036955272871164,""4"":1.0098202746839717,""29"":-0.007185080392038148,""39"":0.009713347623932014}",123.30754681534056,1.8110313465927417,11.609816711403083,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
50,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,23,0.15,300.0,0.0001,OPTIMAL,True,0.6168318900853187,0.6168318900853187,0.0,21.462060928344727,16766.0,"[0,1,2,3,4,24,38]","[0,14,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7823756540017849,"{""0"":0.9991367342362296,""1"":0.9967004570768465,""2"":1.0144107429942435,""3"":1.008131483305224,""4"":1.010447246600901,""24"":-0.01330383687303552,""38"":0.005644586775287195}",92.5247835127986,1.8128987272734471,11.637058309217663,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
51,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,30,0.20,300.0,0.0001,OPTIMAL,True,0.5290198175053753,0.5290198175053753,0.0,189.3103621006012,436362.0,"[0,1,2,3,4,24,29]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7860139417927853,"{""0"":0.9972556314304178,""1"":0.9976036712275276,""2"":1.0158558628090524,""3"":1.013238315633967,""4"":1.0090336335426395,""24"":-0.013266672464901359,""29"":-0.0035976929458754322}",79.35297262580673,1.8115889891336399,11.61617319234951,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
52,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,15,0.10,300.0,0.0001,OPTIMAL,True,0.818846302721763,0.818846302721763,0.0,66.94214797019958,117884.0,"[0,1,2,3,4,12,24,29,46]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.7889850836084922,"{""0"":0.9982731283653664,""1"":0.997531188387025,""2"":1.0104070551902724,""3"":1.0126469248567842,""4"":1.0058435037141948,""12"":-0.01207527916432459,""24"":-0.012821748739706658,""29"":-0.010399053472663573,""46"":0.012223199257180142}",122.82694540826495,1.8061900668850213,11.570977102516329,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
53,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,23,0.15,300.0,0.0001,OPTIMAL,True,0.6137884183054432,0.6137884183054432,0.0,122.34615397453308,337597.0,"[0,1,2,3,4,7,24,26,29]","[0,14,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7924144871904136,"{""0"":0.9996528429844062,""1"":0.9978752339517075,""2"":1.0165011507432242,""3"":1.0065479869118206,""4"":1.01231534357032,""7"":0.011437558598685154,""24"":-0.01433320791698892,""26"":-0.006037727313466127,""29"":-0.011436256872506215}",92.06826274581786,1.8069910357580874,11.588234310678569,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
54,D,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,30,0.20,300.0,0.0001,TIME_LIMIT,False,0.5258251302109755,0.509701287472236,0.03066388769260655,300.0096790790558,951213.0,"[0,1,2,3,4,7,24,26,29]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7924144871904122,"{""0"":0.9996528429844057,""1"":0.9978752339517071,""2"":1.0165011507432244,""3"":1.0065479869118215,""4"":1.0123153435703194,""7"":0.011437558598685319,""24"":-0.014333207916988187,""26"":-0.0060377273134660835,""29"":-0.0114362568725059}",78.87376953164764,1.8069910357580878,11.588234310678573,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
55,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.8851416090885991,0.8851416090885955,0.0,12.817849159240723,1759.0,"[0,1,2,3,4]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,183,190,195,197]",-0.2611674712301702,"{""0"":1.0011124887569087,""1"":1.000519393434293,""2"":1.000856248857878,""3"":1.0025661453388357,""4"":1.0000537647700252}",177.02832181771927,1.9048679406319684,12.962100690771654,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
56,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.624801564730685,0.624801564730685,0.0,1.8900249004364014,476.0,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.26116747123017003,"{""0"":1.001112488756909,""1"":1.0005193934342926,""2"":1.0008562488578778,""3"":1.002566145338836,""4"":1.0000537647700252}",124.96031294613498,1.9048679406319677,12.962100690771654,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
57,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.5251775577170648,0.5251775577170648,0.0,2.473790168762207,2369.0,"[0,1,2,3,4]","[3,4,7,23,27,32,35,43,44,45,49,60,66,85,88,89,92,96,104,109,111,114,116,119,121,122,128,130,134,146,151,163,169,177,178,179,183,190,195,197]",-0.2611674712298668,"{""0"":1.0011124887569764,""1"":1.0005193934344083,""2"":1.0008562488575932,""3"":1.0025661453387122,""4"":1.0000537647696246}",105.03551154345335,1.904867940632,12.962100690772203,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
58,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,OPTIMAL,True,0.8834334065510028,0.8834334065510028,0.0,159.66964101791382,157317.0,"[0,1,2,3,4,7,32]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,183,190,195,197]",-0.26462637805459455,"{""0"":1.0009201996061516,""1"":1.0031383729103185,""2"":0.9983110819865838,""3"":1.000942100455736,""4"":0.9992393193394853,""7"":0.0028578280573769202,""32"":-0.007919548007927277}",176.68668131020007,1.9023438627844735,12.940502466763757,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
59,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,30,0.15,300.0,0.0001,OPTIMAL,True,0.6232539922856581,0.6232539922856581,0.0,22.31173014640808,12494.0,"[0,1,2,3,4,7,32]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.26462637805459516,"{""0"":1.0009201996061519,""1"":1.003138372910318,""2"":0.998311081986584,""3"":1.0009421004557366,""4"":0.9992393193394858,""7"":0.0028578280573767646,""32"":-0.00791954800792695}",124.65079845713133,1.9023438627844735,12.940502466763757,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
60,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,40,0.20,300.0,0.0001,OPTIMAL,True,0.5236669593447125,0.5236669593447125,0.0,139.94338583946228,232585.0,"[0,1,2,3,4,7,32]","[3,4,7,23,27,32,35,43,44,45,49,60,66,85,88,89,92,96,104,109,111,114,116,119,121,122,128,130,134,146,151,163,169,177,178,179,183,190,195,197]",-0.26462637805459455,"{""0"":1.0009201996061516,""1"":1.0031383729103185,""2"":0.9983110819865838,""3"":1.000942100455736,""4"":0.9992393193394853,""7"":0.0028578280573769202,""32"":-0.007919548007927277}",104.7333918689382,1.9023438627844735,12.940502466763757,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
61,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,20,0.10,300.0,0.0001,OPTIMAL,True,0.8816692399469304,0.8816692399469304,0.0,290.84986114501953,534602.0,"[0,1,2,3,4,20,28,30,32]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,183,190,195,197]",-0.2597424704027176,"{""0"":0.9994809505360133,""1"":1.0041174336339127,""2"":0.9950482742862768,""3"":0.9993278745382497,""4"":1.0017831149829473,""20"":0.008854397406671065,""28"":0.006712429652855407,""30"":-0.005182689912555661,""32"":-0.008775792542452967}",176.33384798938607,1.9009209753207963,12.943421303379619,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
62,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,30,0.15,300.0,0.0001,OPTIMAL,True,0.6216649880827383,0.6216489950607208,2.57261102427765e-05,181.70254397392273,373115.0,"[0,1,2,3,4,20,28,30,32]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.25941112297406704,"{""0"":0.9994502951906646,""1"":1.0039589910426538,""2"":0.9952694364887599,""3"":0.9992925142411809,""4"":1.0015524873622461,""20"":0.00846334895925755,""28"":0.006668468296187075,""30"":-0.00524039358007213,""32"":-0.008866908656882468}",124.33299761654582,1.9009794070520285,12.944391532547652,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
63,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,40,0.20,300.0,0.0001,TIME_LIMIT,False,0.5222280514280797,0.5105011149272621,0.022455585196446668,300.0064740180969,331813.0,"[0,1,2,3,4,7,9,32,34]","[3,4,7,23,27,32,35,43,44,45,49,60,66,85,88,89,92,96,104,109,111,114,116,119,121,122,128,130,134,146,151,163,169,177,178,179,183,190,195,197]",-0.26219397379465176,"{""0"":1.0012063966368259,""1"":1.000864695428176,""2"":0.9982393926346793,""3"":1.0042784650373187,""4"":0.9987389948137578,""7"":0.0044911943043872485,""9"":-0.008126122212069353,""32"":-0.009068546948353755,""34"":0.0035385580920527884}",104.44561028561019,1.9012395258698433,12.942938854574514,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
64,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.9724834941395422,0.9724834941395422,0.0,13.380014181137085,2546.0,"[0,1,2,3,4]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-0.9752705495061742,"{""0"":1.0042229201050277,""1"":0.9981219832713425,""2"":1.0013563970724917,""3"":1.0001448353670062,""4"":1.0061253033675892}",194.4966988279105,1.9967367377175917,13.637259000168578,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
65,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.6647850308418981,0.6647850308418981,0.0,1.6661391258239746,242.0,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,153,155,160,169,180,185,194,197,198]",-0.975270549506174,"{""0"":1.0042229201050277,""1"":0.9981219832713426,""2"":1.0013563970724917,""3"":1.000144835367006,""4"":1.0061253033675892}",132.95700616838207,1.9967367377175917,13.637259000168578,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
66,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.5620440699150429,0.5619946486223908,8.793134790930822e-05,3.316800832748413,3574.0,"[0,1,2,3,4]","[10,11,15,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,195,197,198]",-0.9752705495061743,"{""0"":1.004222920105028,""1"":0.9981219832713424,""2"":1.0013563970724917,""3"":1.0001448353670062,""4"":1.0061253033675892}",112.40881398300931,1.9967367377175922,13.637259000168578,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
67,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,OPTIMAL,True,0.9709201488192996,0.9709201488192996,0.0,128.07769680023193,152596.0,"[0,1,2,3,4,29,33]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-0.98160020438351,"{""0"":1.003813339008298,""1"":0.9985580766403793,""2"":1.0009809241852516,""3"":0.9989016108996918,""4"":1.0089045149754265,""29"":0.0044986329021583496,""33"":0.006951187473145765}",194.18402976386238,1.9946850192212913,13.625200133586372,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
68,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,30,0.15,300.0,0.0001,OPTIMAL,True,0.6632685591339218,0.6632685591339218,0.0,19.953921794891357,10119.0,"[0,1,2,3,4,33,34]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,153,155,160,169,180,185,194,197,198]",-0.9790085204868901,"{""0"":1.0000915140955369,""1"":0.997497885820414,""2"":1.0026066486397063,""3"":0.9973355908751644,""4"":1.0055370537743922,""33"":0.00800963418234556,""34"":0.0030045085591825543}",132.6537118267857,1.9951585950297313,13.633701957276715,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
69,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,40,0.20,300.0,0.0001,OPTIMAL,True,0.5602533437821613,0.5602533437821613,0.0,238.14582109451294,405611.0,"[0,1,2,3,4,26,33]","[10,11,15,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,195,197,198]",-0.9779269683664235,"{""0"":1.0026354877308932,""1"":0.9963891165268177,""2"":1.0011737292509535,""3"":0.9977021025010355,""4"":1.0103964495458593,""26"":-0.004178729740846831,""33"":0.008207170580603919}",112.05066875643203,1.9953162972973866,13.63750370315096,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
70,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,9,20,0.10,300.0,0.0001,OPTIMAL,True,0.9691002490572984,0.9690325669164395,6.984018518702005e-05,252.44361400604248,364768.0,"[0,1,2,3,4,17,29,37,44]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-0.9836007231874099,"{""0"":0.9959553702553225,""1"":1.0046431252756938,""2"":0.9969244258863552,""3"":0.9912507226369429,""4"":1.0085687561565644,""17"":0.013400385055092898,""29"":0.009643086862294821,""37"":0.010988447138917879,""44"":-0.009631299863961981}",193.8200498114619,1.9923223047564829,13.6045049667746,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
71,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,9,30,0.15,300.0,0.0001,OPTIMAL,True,0.6616519470392639,0.6616519470392639,0.0,83.99058413505554,118477.0,"[0,1,2,3,4,18,33,44,48]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,153,155,160,169,180,185,194,197,198]",-0.9795040848781195,"{""0"":1.0042054731592363,""1"":0.9961896104537207,""2"":0.9982077284120464,""3"":0.9924615120338421,""4"":1.007867098137777,""18"":0.011451693664700023,""33"":0.006414321315044912,""44"":-0.007419648002394148,""48"":0.00709692465396798}",132.33038940785434,1.9935967525927993,13.636729506275223,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
72,D,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,9,40,0.20,300.0,0.0001,TIME_LIMIT,False,0.5587422210223068,0.5485656712039848,0.018213318119583564,300.00952196121216,565050.0,"[0,1,2,3,4,18,33,44,48]","[10,11,15,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,195,197,198]",-0.9795805712248927,"{""0"":1.0042268008398099,""1"":0.9961961036642017,""2"":0.9981406141781438,""3"":0.9925100520705359,""4"":1.007868414082696,""18"":0.011557088106447287,""33"":0.006391466521788618,""44"":-0.00732126524121914,""48"":0.007176986882600149}",111.74844420446256,1.993588880569705,13.636528398884884,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
