run_id,formulation,train_file,corruption_scheme,n_samples,n_features,d0,k0,k0_ratio,time_limit,mip_gap_target,status_name,solved_to_optimality,objective_value,best_bound,mip_gap,runtime_sec,node_count,selected_features,detected_outliers,estimated_z,selected_coefficients,train_lad_authentic,train_mae_all,train_mse_all,true_features,true_outliers,error_message
17,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_2.dat,vertical_outliers,100,49,9,15,0.15,300.0,0.0001,OPTIMAL,True,0.4436443130411601,0.4436443130411601,0.0,51.813697814941406,135632.0,"[0,1,2,3,4,16,37,46,47]","[12,23,24,25,34,36,42,46,52,60,65,78,79,82,99]",0.5061338996964344,"{""0"":0.8638621397599255,""1"":0.8711275948965738,""2"":0.9864095958730199,""3"":0.7749578835832241,""4"":0.9250648181211358,""16"":-0.21664835954755857,""37"":0.20378766684509692,""46"":-0.20565870792671456,""47"":-0.17489447214868162}",44.36443130411603,1.350989542883629,8.539501912182661,"[0,1,2,3,4]","[24,25,34,46,60,65,99]",
18,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_2.dat,vertical_outliers,100,49,9,20,0.20,300.0,0.0001,OPTIMAL,True,0.36264725201637954,0.36264725201637954,0.0,195.17979502677917,618448.0,"[0,1,2,3,4,16,37,46,47]","[12,16,20,21,23,24,25,33,34,36,42,46,52,60,65,78,79,82,92,99]",0.5139868642088369,"{""0"":0.8663556068046783,""1"":0.8770080678346507,""2"":0.9787976639141881,""3"":0.7701604218290184,""4"":0.9017281751393558,""16"":-0.2342279951732738,""37"":0.18893955450215139,""46"":-0.21894076507205154,""47"":-0.17951815628263657}",36.130332832368474,1.3515336478601814,8.5550308976722,"[0,1,2,3,4]","[24,25,34,46,60,65,99]",
19,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_3.dat,vertical_outliers,100,49,5,10,0.10,300.0,0.0001,OPTIMAL,True,0.6447074578300945,0.6447074578300945,0.0,1.1092240810394287,1396.0,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",0.9996219206475054,"{""0"":1.2400702967792145,""1"":0.807735339333992,""2"":1.2234509560948823,""3"":1.1671086581921233,""4"":1.0404206994640248}",64.47074578300948,1.620968839752031,10.509571968777998,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",
20,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_3.dat,vertical_outliers,100,49,5,15,0.15,300.0,0.0001,OPTIMAL,True,0.5334210404483837,0.5334210404483837,0.0,1.9145121574401855,3310.0,"[0,1,2,3,4]","[2,4,18,24,42,44,47,65,69,73,75,82,83,95,97]",0.9965773061759444,"{""0"":1.2391789207676773,""1"":0.8029847562948915,""2"":1.2253262403915395,""3"":1.1654794741547418,""4"":1.037545635975772}",52.432915854314984,1.6208250807334574,10.506702801319923,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",
21,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_3.dat,vertical_outliers,100,49,5,20,0.20,300.0,0.0001,OPTIMAL,True,0.450014421862294,0.450014421862294,0.0,2.156951904296875,3062.0,"[0,1,2,3,4]","[1,2,4,6,18,21,24,42,44,46,47,65,69,73,75,80,82,83,95,97]",1.064932046499388,"{""0"":1.193978853255866,""1"":0.7205154008347603,""2"":1.240828288735652,""3"":1.0733943718425907,""4"":0.8701923475286193}",44.65992049280288,1.6287603536063608,10.623854198702773,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",
22,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_3.dat,vertical_outliers,100,49,7,10,0.10,300.0,0.0001,OPTIMAL,True,0.589140905786474,0.589140905786474,0.0,2.060810089111328,2467.0,"[0,1,2,3,4,35,38]","[18,24,42,44,47,69,82,83,95,97]",1.1343046452858263,"{""0"":1.0913807693487434,""1"":0.8035724286006984,""2"":1.2326047964641866,""3"":1.0631365369729786,""4"":0.8942792070410948,""35"":0.2723546061864366,""38"":-0.21084087905706525}",58.91409057864745,1.562700733577421,10.332531083939443,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",
23,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_3.dat,vertical_outliers,100,49,7,15,0.15,300.0,0.0001,OPTIMAL,True,0.47782390195434743,0.47782390195434743,0.0,7.189615964889526,7052.0,"[0,1,2,3,4,35,38]","[2,18,21,24,42,44,47,65,69,73,75,82,83,95,97]",1.1317305134196973,"{""0"":1.075955217707148,""1"":0.8060947972696376,""2"":1.229126072052976,""3"":1.053133317694967,""4"":0.8949799133543176,""35"":0.27560519681669443,""38"":-0.21450233969909605}",47.65235892321004,1.562121782086994,10.318803653083584,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",
24,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_3.dat,vertical_outliers,100,49,7,20,0.20,300.0,0.0001,OPTIMAL,True,0.39788137768367526,0.39788137768367526,0.0,19.54465889930725,45839.0,"[0,1,2,3,4,35,38]","[2,4,18,21,24,42,44,46,47,51,65,69,73,75,80,82,83,85,95,97]",1.1238536430142227,"{""0"":1.161526646503709,""1"":0.7910630489566941,""2"":1.2173450493577078,""3"":1.1436508561569079,""4"":0.9393886415137801,""35"":0.27254834263425026,""38"":-0.2249851472586749}",38.80782881050389,1.5678820773844748,10.40220540523549,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",
25,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_3.dat,vertical_outliers,100,49,9,10,0.10,300.0,0.0001,OPTIMAL,True,0.5512991840588009,0.5512991840588009,0.0,7.185451030731201,5873.0,"[0,1,2,3,4,12,33,35,38]","[18,24,42,44,47,69,82,83,95,97]",1.062991683177209,"{""0"":1.182746253848326,""1"":0.748857973608437,""2"":1.3010060913716914,""3"":1.0869580173750615,""4"":0.9498877356280025,""12"":-0.2078673820993119,""33"":0.2238432625700527,""35"":0.30297754805355814,""38"":-0.2637770871363667}",55.12991840588023,1.4981908441275131,9.821801694665098,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",
26,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_3.dat,vertical_outliers,100,49,9,15,0.15,300.0,0.0001,OPTIMAL,True,0.43886747223928535,0.43886747223928535,0.0,12.927685022354126,18255.0,"[0,1,2,3,4,33,35,38,43]","[2,4,18,24,42,44,47,65,69,73,75,82,83,95,97]",1.040154738102869,"{""0"":1.1737913486273333,""1"":0.7430258649903962,""2"":1.206657699253935,""3"":1.183025741573371,""4"":0.9464858435893665,""33"":0.21521936409664644,""35"":0.1803934319198885,""38"":-0.26733917396171647,""43"":-0.21504916741389674}",43.317233120879706,1.5209422510988089,10.142923791741751,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",
27,L,data/raw/synthetic/vertical_outliers/test150322_100_50_01_2_0_5_-10_3.dat,vertical_outliers,100,49,9,20,0.20,300.0,0.0001,OPTIMAL,True,0.3605939610114187,0.3605939610114187,0.0,105.33428502082825,249768.0,"[0,1,2,3,4,33,35,38,43]","[2,3,4,18,21,24,42,44,46,47,65,69,73,75,80,82,83,85,95,97]",0.9863633671133314,"{""0"":1.1807768659790303,""1"":0.7380510633451371,""2"":1.1498644513568332,""3"":1.1151525035238476,""4"":0.9752461607758194,""33"":0.23671912339890497,""35"":0.19256933683647318,""38"":-0.3033005310433852,""43"":-0.21163045179565182}",35.64063630569507,1.5150220684657818,10.024589880575437,"[0,1,2,3,4]","[18,24,42,44,47,69,82,83,95,97]",
28,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,5,15,0.10,300.0,0.0001,OPTIMAL,True,0.7405533987863138,0.7405533987863138,0.0,1.1704211235046387,237.0,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,87,107]",-2.342386868408127,"{""0"":1.0651168100603663,""1"":0.9690019373180411,""2"":1.044497420514598,""3"":1.0155403082883294,""4"":1.014348992687381}",111.0830098179471,1.7705685971611722,12.038296616856002,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
29,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,5,23,0.15,300.0,0.0001,OPTIMAL,True,0.5747579957746054,0.5747579957746054,0.0,1.3050930500030518,971.0,"[0,1,2,3,4]","[8,10,12,15,18,19,21,33,39,44,45,49,50,65,69,70,72,74,77,85,87,107,131]",-2.338388137961475,"{""0"":1.0697512026334528,""1"":0.9725196027902755,""2"":1.045023675509507,""3"":1.0142914612155312,""4"":1.0166481155809644}",86.09873334439031,1.771414966095744,12.054661158457183,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
30,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,5,30,0.20,300.0,0.0001,OPTIMAL,True,0.4956561380795902,0.4956561380795902,0.0,8.909013986587524,10074.0,"[0,1,2,3,4]","[3,8,10,12,15,18,19,21,33,39,44,45,49,50,55,59,62,65,69,70,72,74,77,83,85,87,106,107,130,131]",-2.369089580184793,"{""0"":1.0199697805270969,""1"":0.9302742818057718,""2"":1.0324017033282042,""3"":1.021329575360618,""4"":1.0086707448372147}",74.25723708327251,1.767289486892729,11.944840857161362,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
31,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,7,15,0.10,300.0,0.0001,OPTIMAL,True,0.684902300207481,0.684902300207481,0.0,11.017721891403198,5511.0,"[0,1,2,3,4,30,39]","[8,10,12,19,33,39,45,50,65,69,72,74,77,87,107]",-2.3764362354129904,"{""0"":1.205204852093179,""1"":1.0956168954542043,""2"":1.1326509489970744,""3"":1.0573583598533385,""4"":0.9401439942472746,""30"":-0.27265361777412034,""39"":-0.3657795875717601}",102.73534503112218,1.7189946190919696,12.052190599277504,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
32,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,7,23,0.15,300.0,0.0001,OPTIMAL,True,0.5271927147531361,0.5271927147531361,0.0,18.134954929351807,24382.0,"[0,1,2,3,4,30,39]","[8,10,12,15,18,19,21,33,39,44,45,50,65,69,72,74,77,85,87,106,107,130,131]",-2.357872822455143,"{""0"":1.1843591785103595,""1"":0.9777431480507478,""2"":1.099091906481067,""3"":1.0178639403307013,""4"":0.9484603373954116,""30"":-0.25019861550760036,""39"":-0.3360057725923237}",78.45021283028653,1.7210148300766916,12.048385727230306,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
33,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,7,30,0.20,300.0,0.0001,OPTIMAL,True,0.45106635584151916,0.45106635584151916,0.0,214.1866750717163,455257.0,"[0,1,2,3,4,30,39]","[0,8,10,12,15,18,19,21,33,39,44,45,49,50,59,65,69,70,72,74,77,83,85,87,106,107,130,131,139,140]",-2.350869487981382,"{""0"":1.193583796671085,""1"":0.9926020697121958,""2"":1.094355105403517,""3"":1.0594773168245262,""4"":0.9936598205231721,""30"":-0.26547058365052745,""39"":-0.3119569277503338}",66.90664408190045,1.7252239458582892,12.127142252743855,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
34,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,9,15,0.10,300.0,0.0001,OPTIMAL,True,0.6493512806870858,0.6493512806870858,0.0,20.26377296447754,16811.0,"[0,1,2,3,4,9,11,30,39]","[8,10,12,19,33,39,45,50,65,69,72,74,77,87,107]",-2.4105289673326524,"{""0"":1.0707525414843806,""1"":1.104056115226231,""2"":1.0632006189199863,""3"":1.0999935870708213,""4"":0.9557073953702098,""9"":0.1484812142252889,""11"":0.31537588630742186,""30"":-0.3225528082848426,""39"":-0.26046059703792723}",97.40269210306289,1.681966599526484,12.043400199793071,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
35,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,9,23,0.15,300.0,0.0001,OPTIMAL,True,0.4930483013212615,0.4930483013212615,0.0,86.80437207221985,140521.0,"[0,1,2,3,4,9,11,30,39]","[8,10,12,15,19,21,33,39,45,49,50,59,65,69,72,74,77,85,87,106,107,130,131]",-2.4155680090116682,"{""0"":1.0771209813955986,""1"":1.0863956103560335,""2"":1.0562353699808917,""3"":1.10780172718017,""4"":0.9601286528858979,""9"":0.16794919042378512,""11"":0.31021575116515593,""30"":-0.30775628708137404,""39"":-0.25027532737554337}",72.91356472712248,1.682198135590651,12.03322237897788,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
36,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,9,30,0.20,300.0,0.0001,TIME_LIMIT,False,0.4152497484661727,0.38371383772712003,0.07594444272522334,300.03257513046265,597449.0,"[0,1,2,3,4,9,11,30,39]","[0,8,10,12,15,18,19,21,33,39,44,45,49,50,54,59,65,69,72,74,77,83,85,87,95,106,107,130,131,140]",-2.385028355007983,"{""0"":1.0656368267310972,""1"":1.0330792948057246,""2"":1.0697236066926838,""3"":1.111819920225865,""4"":0.9974302915125507,""9"":0.14655523718411811,""11"":0.27489517917245676,""30"":-0.2977728821508996,""39"":-0.27113727174160696}",61.182506620122645,1.687547083647873,12.10599078618885,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
37,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,5,15,0.10,300.0,0.0001,OPTIMAL,True,0.6958161953258173,0.6958161953258173,0.0,0.9719438552856445,242.0,"[0,1,2,3,4]","[8,18,20,24,27,28,59,62,79,97,98,99,108,124,139]",-0.8839623156350044,"{""0"":1.155628532672675,""1"":0.9099537407489118,""2"":0.9692336741310534,""3"":0.9473423183126805,""4"":0.9440470220880561}",104.37242929887267,1.5323555887234355,8.798552740934754,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
38,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,5,23,0.15,300.0,0.0001,OPTIMAL,True,0.5875709613510843,0.5875709613510843,0.0,3.3143930435180664,7546.0,"[0,1,2,3,4]","[8,18,20,24,27,28,36,37,54,59,62,64,78,79,87,97,98,99,108,124,126,135,139]",-0.8834197784454426,"{""0"":1.159370429326069,""1"":0.8934343222814579,""2"":0.9581700890414419,""3"":0.9510491606471195,""4"":0.9523958622638485}",88.12245016792266,1.5328401208396671,8.809836725047472,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
39,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,5,30,0.20,300.0,0.0001,OPTIMAL,True,0.5080096691625058,0.5080096691625058,0.0,15.736909866333008,39761.0,"[0,1,2,3,4]","[4,8,18,20,22,24,26,27,28,36,37,54,59,62,64,72,78,79,80,87,96,97,98,99,108,111,124,126,135,139]",-0.8659827064346259,"{""0"":1.1450744470511185,""1"":0.9855039039060429,""2"":1.033165489106815,""3"":0.9206546562261553,""4"":0.9188765496060656}",76.20145037437587,1.5343580023177659,8.811558255947444,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
40,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,7,15,0.10,300.0,0.0001,OPTIMAL,True,0.6741579803807973,0.6741579803807973,0.0,8.933427810668945,5621.0,"[0,1,2,3,4,10,34]","[8,18,20,24,27,28,54,62,79,97,98,99,108,124,139]",-0.8214526240279393,"{""0"":1.2290688395672182,""1"":0.890057959094952,""2"":0.9913628032743806,""3"":0.8656207500907054,""4"":0.8711218430399621,""10"":0.18744171839881307,""34"":0.16892691609366478}",100.68680542585498,1.5097529674129941,8.882036034009008,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
